tag,type,x,y,z,vx,vy,vz,fx,fy,fz,radius
758,0,1.4248909673214563,0.9058901030224522,6.297925189278638,-0.1121843498105938,-0.5903958002364762,0.4513287723316161,2.285404010943786,3.5944776595005914,-11.482928379437395,1.25
38,0,0.1313258998742004,0.7331290184355659,5.409702003600076,-1.9373116573645943,-0.24035866797719957,-0.11256283265827505,1.4175397611103013,5.443052969123415,12.561301343623313,1.25
181,0,2.048773051970505,2.9076732956132147,6.35051584342275,-1.4518028532678564,0.45849975798560705,-0.3585409960251929,-5.608846343575453,-3.273682672625744,-1.9566995399437164,1.25
209,0,1.8434969660521485,1.0030813975400488,5.112765314211712,0.6860937933196587,-0.13403984197045107,0.8572456515597824,-3.5710399466825913,-2.0939037626655908,21.700741257913943,1.25
178,0,2.339337202269265,2.489580053003955,3.402411124341061,1.0650583375052987,-1.5592959330386518,1.1428407959219153,1.0619209439075967,-5.120831994476566,-43.795349095279256,1.25
275,0,0.7299762453944911,0.023162740266517545,3.8244651666568483,0.6276644934855858,-0.3646370055492688,-0.11753613987567749,-0.5056090107464151,11.287029331846615,10.948346583754654,1.25
156,0,2.5148550567271606,0.12423929506721798,3.983243879140236,-0.36316674955061745,-0.7785791920515425,0.15093560607675344,-8.612448184409295,-4.8566626451679955,15.58402568526452,1.25
63,0,1.7477252437381825,3.1694419178604143,8.378964296403735,1.7308559240733483,0.3274212128209657,0.15947713000723798,-6.744242827504543,-3.162691020062702,-2.7919545867350775,1.25
185,0,1.8781237010403586,2.2965954714132533,7.436998942233297,-0.33475895085980445,0.044172583755879985,-0.6369570772650509,12.81225653391968,38.025555939887795,5.5089096133702204,1.25
43,0,0.3505713632442262,2.6015538210360667,7.617921649174997,0.08278397966686595,-0.49759351067190694,-1.605037677288716,-8.958767168977904,34.01570008175151,8.742420358088836,1.25
188,0,2.6389818894259083,2.6503559114356694,8.682488982587307,0.5063747017264096,1.3165600396911368,0.9460227458293142,-24.19594107741331,-2.701510840435549,-8.947432620709186,1.25
190,0,2.5093400942977535,1.7986141190567135,9.269732142133426,-0.6537534149143449,-0.7939758505941624,0.45374511369262416,-5.66466571805877,-9.22310405123984,6.500484560078891,1.25
184,0,1.743019508460966,1.3585266937027747,7.242023690295463,0.24032543165792236,0.3101227811465414,-0.5623624932326023,-38.259153978715126,-34.98529618572155,-18.806175111813285,1.25
166,0,2.5568882532307473,0.06318568355691667,9.36840075458163,0.06428837203883096,-0.3848712511551394,1.6282212668378446,-3.5152603377236917,-7.701393213397703,-15.061084463006779,1.25
472,0,2.8356707043755893,2.317422751562267,6.75226435479488,-0.10961784445303664,1.4073521766344237,-0.14883148855686915,3.8205490682810863,17.086971963662673,14.35812419043569,1.25
212,0,3.1946698901162005,2.2989106464223426,7.857476242029906,1.9221787290993766,0.07041577867670755,0.1833220033495242,-1.2342281231306296,1.0478498004092596,-0.25816749811405815,1.25
22,0,0.9245807133247919,0.13601008367286838,9.263948939227804,0.7278477263255173,-1.3957156055313555,-1.3157444471472224,-3.1400239110886483,-6.85173439812735,-9.250141504965043,1.25
41,0,1.2242533052567435,3.098494187532445,7.217013236414283,-0.35907638068208325,0.21291331290776364,0.3711360878616684,3.9363879791730287,-0.641556613083298,1.3975610741200948,1.25
70,0,0.8727588782139843,3.1486860351627577,9.316799179997973,2.0055799676945703,-0.5545343405932129,-2.1080854680422645,-17.579460131270228,25.01320823346784,-2.9828703462774833,1.25
20,0,0.770980808740207,1.7310471492175257,7.506456583274003,-0.44453499684884673,-1.0271803815754386,0.014592412690924117,10.966595054680186,-36.127531192903,5.812690955306126,1.25
46,0,0.8498137125993814,1.5252410003088812,9.26403709664451,0.10919331110539444,0.6822735829848777,1.0159017194685633,2.8609130858909246,-3.369198890878581,7.224359129299359,1.25
